artist,track,rms_mean,rms_std,zcr_mean,zcr_std,peak_amp,dynamic_range,ber,spectral_centroid,spectral_bandwidth,mfcc_mean,mfcc_std,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
_,melodic,0.18042104,0.06900834,0.07601223584993483,0.02085384715077043,1.0164368,0.42191523
_,ambient,0.06342655,0.03246577,0.03310827718701567,0.05439108477833665,0.6771618,0.2882993
_,melodic,0.18042104,0.06900834,0.07601223584993483,0.02085384715077043,1.0164368,0.42191523
_,ambient,0.06342655,0.03246577,0.03310827718701567,0.05439108477833665,0.6771618,0.2882993
